#         t          x          y          z         vx         vy         vz
       7.3040  -67434.8536  -24036.4870  -62042.1004   -9746.6380   -3473.7893   -8967.5089
       7.3050  -67444.6002  -24039.9608  -62051.0679   -9746.6373   -3473.7890   -8967.5082
       7.3060  -67454.3469  -24043.4346  -62060.0354   -9746.6365   -3473.7888   -8967.5075
       7.3070  -67464.0935  -24046.9084  -62069.0029   -9746.6358   -3473.7885   -8967.5069
       7.3080  -67473.8401  -24050.3822  -62077.9704   -9746.6351   -3473.7882   -8967.5062
       7.3090  -67483.5868  -24053.8560  -62086.9379   -9746.6343   -3473.7880   -8967.5055
       7.3100  -67493.3334  -24057.3298  -62095.9054   -9746.6336   -3473.7877   -8967.5048
       7.3110  -67503.0801  -24060.8036  -62104.8729   -9746.6329   -3473.7874   -8967.5042
       7.3120  -67512.8267  -24064.2773  -62113.8404   -9746.6321   -3473.7872   -8967.5035
       7.3130  -67522.5733  -24067.7511  -62122.8079   -9746.6314   -3473.7869   -8967.5028
       7.3140  -67532.3199  -24071.2249  -62131.7754   -9746.6307   -3473.7867   -8967.5021
       7.3150  -67542.0666  -24074.6987  -62140.7429   -9746.6300   -3473.7864   -8967.5015
       7.3160  -67551.8132  -24078.1725  -62149.7104   -9746.6292   -3473.7861   -8967.5008
       7.3170  -67561.5598  -24081.6463  -62158.6779   -9746.6285   -3473.7859   -8967.5001
       7.3180  -67571.3065  -24085.1201  -62167.6454   -9746.6278   -3473.7856   -8967.4994
       7.3190  -67581.0531  -24088.5938  -62176.6129   -9746.6270   -3473.7854   -8967.4988
       7.3200  -67590.7997  -24092.0676  -62185.5804   -9746.6263   -3473.7851   -8967.4981
       7.3210  -67600.5463  -24095.5414  -62194.5479   -9746.6256   -3473.7848   -8967.4974
       7.3220  -67610.2930  -24099.0152  -62203.5154   -9746.6248   -3473.7846   -8967.4968
       7.3230  -67620.0396  -24102.4890  -62212.4829   -9746.6241   -3473.7843   -8967.4961
       7.3240  -67629.7862  -24105.9628  -62221.4504   -9746.6234   -3473.7841   -8967.4954
       7.3250  -67639.5328  -24109.4366  -62230.4179   -9746.6226   -3473.7838   -8967.4947
       7.3260  -67649.2795  -24112.9103  -62239.3854   -9746.6219   -3473.7835   -8967.4941
       7.3270  -67659.0261  -24116.3841  -62248.3529   -9746.6212   -3473.7833   -8967.4934
       7.3280  -67668.7727  -24119.8579  -62257.3204   -9746.6205   -3473.7830   -8967.4927
       7.3290  -67678.5193  -24123.3317  -62266.2879   -9746.6197   -3473.7828   -8967.4921
       7.3300  -67688.2659  -24126.8055  -62275.2554   -9746.6190   -3473.7825   -8967.4914
       7.3310  -67698.0126  -24130.2793  -62284.2228   -9746.6183   -3473.7822   -8967.4907
       7.3320  -67707.7592  -24133.7530  -62293.1903   -9746.6175   -3473.7820   -8967.4900
       7.3330  -67717.5058  -24137.2268  -62302.1578   -9746.6168   -3473.7817   -8967.4894
       7.3340  -67727.2524  -24140.7006  -62311.1253   -9746.6161   -3473.7815   -8967.4887
       7.3350  -67736.9990  -24144.1744  -62320.0928   -9746.6154   -3473.7812   -8967.4880
       7.3360  -67746.7456  -24147.6482  -62329.0603   -9746.6146   -3473.7809   -8967.4874
       7.3370  -67756.4923  -24151.1219  -62338.0278   -9746.6139   -3473.7807   -8967.4867
       7.3380  -67766.2389  -24154.5957  -62346.9953   -9746.6132   -3473.7804   -8967.4860
       7.3390  -67775.9855  -24158.0695  -62355.9628   -9746.6124   -3473.7802   -8967.4854
       7.3400  -67785.7321  -24161.5433  -62364.9302   -9746.6117   -3473.7799   -8967.4847
       7.3410  -67795.4787  -24165.0171  -62373.8977   -9746.6110   -3473.7796   -8967.4840
       7.3420  -67805.2253  -24168.4908  -62382.8652   -9746.6103   -3473.7794   -8967.4834
       7.3430  -67814.9719  -24171.9646  -62391.8327   -9746.6095   -3473.7791   -8967.4827
       7.3440  -67824.7185  -24175.4384  -62400.8002   -9746.6088   -3473.7789   -8967.4820
       7.3450  -67834.4651  -24178.9122  -62409.7677   -9746.6081   -3473.7786   -8967.4814
       7.3460  -67844.2118  -24182.3860  -62418.7351   -9746.6074   -3473.7784   -8967.4807
       7.3470  -67853.9584  -24185.8597  -62427.7026   -9746.6066   -3473.7781   -8967.4800
       7.3480  -67863.7050  -24189.3335  -62436.6701   -9746.6059   -3473.7778   -8967.4794
       7.3490  -67873.4516  -24192.8073  -62445.6376   -9746.6052   -3473.7776   -8967.4787
       7.3500  -67883.1982  -24196.2811  -62454.6051   -9746.6045   -3473.7773   -8967.4780
       7.3510  -67892.9448  -24199.7548  -62463.5725   -9746.6037   -3473.7771   -8967.4774
       7.3520  -67902.6914  -24203.2286  -62472.5400   -9746.6030   -3473.7768   -8967.4767
       7.3530  -67912.4380  -24206.7024  -62481.5075   -9746.6023   -3473.7765   -8967.4760
       7.3540  -67922.1846  -24210.1762  -62490.4750   -9746.6016   -3473.7763   -8967.4754
       7.3550  -67931.9312  -24213.6500  -62499.4424   -9746.6008   -3473.7760   -8967.4747
       7.3560  -67941.6778  -24217.1237  -62508.4099   -9746.6001   -3473.7758   -8967.4740
       7.3570  -67951.4244  -24220.5975  -62517.3774   -9746.5994   -3473.7755   -8967.4734
       7.3580  -67961.1710  -24224.0713  -62526.3449   -9746.5987   -3473.7753   -8967.4727
       7.3590  -67970.9176  -24227.5451  -62535.3123   -9746.5980   -3473.7750   -8967.4720
       7.3600  -67980.6642  -24231.0188  -62544.2798   -9746.5972   -3473.7747   -8967.4714
       7.3610  -67990.4108  -24234.4926  -62553.2473   -9746.5965   -3473.7745   -8967.4707
       7.3620  -68000.1574  -24237.9664  -62562.2147   -9746.5958   -3473.7742   -8967.4700
       7.3630  -68009.9040  -24241.4402  -62571.1822   -9746.5951   -3473.7740   -8967.4694
       7.3640  -68019.6506  -24244.9139  -62580.1497   -9746.5943   -3473.7737   -8967.4687
       7.3650  -68029.3972  -24248.3877  -62589.1171   -9746.5936   -3473.7735   -8967.4680
       7.3660  -68039.1438  -24251.8615  -62598.0846   -9746.5929   -3473.7732   -8967.4674
       7.3670  -68048.8904  -24255.3352  -62607.0521   -9746.5922   -3473.7729   -8967.4667
       7.3680  -68058.6369  -24258.8090  -62616.0195   -9746.5915   -3473.7727   -8967.4661
       7.3690  -68068.3835  -24262.2828  -62624.9870   -9746.5907   -3473.7724   -8967.4654
       7.3700  -68078.1301  -24265.7566  -62633.9545   -9746.5900   -3473.7722   -8967.4647
       7.3710  -68087.8767  -24269.2303  -62642.9219   -9746.5893   -3473.7719   -8967.4641
       7.3720  -68097.6233  -24272.7041  -62651.8894   -9746.5886   -3473.7717   -8967.4634
       7.3730  -68107.3699  -24276.1779  -62660.8569   -9746.5879   -3473.7714   -8967.4627
       7.3740  -68117.1165  -24279.6517  -62669.8243   -9746.5871   -3473.7711   -8967.4621
       7.3750  -68126.8631  -24283.1254  -62678.7918   -9746.5864   -3473.7709   -8967.4614
       7.3760  -68136.6097  -24286.5992  -62687.7593   -9746.5857   -3473.7706   -8967.4608
       7.3770  -68146.3562  -24290.0730  -62696.7267   -9746.5850   -3473.7704   -8967.4601
       7.3780  -68156.1028  -24293.5467  -62705.6942   -9746.5843   -3473.7701   -8967.4594
       7.3790  -68165.8494  -24297.0205  -62714.6616   -9746.5835   -3473.7699   -8967.4588
       7.3800  -68175.5960  -24300.4943  -62723.6291   -9746.5828   -3473.7696   -8967.4581
       7.3810  -68185.3426  -24303.9680  -62732.5965   -9746.5821   -3473.7694   -8967.4574
       7.3820  -68195.0892  -24307.4418  -62741.5640   -9746.5814   -3473.7691   -8967.4568
       7.3830  -68204.8357  -24310.9156  -62750.5315   -9746.5807   -3473.7688   -8967.4561
       7.3840  -68214.5823  -24314.3894  -62759.4989   -9746.5800   -3473.7686   -8967.4555
       7.3850  -68224.3289  -24317.8631  -62768.4664   -9746.5792   -3473.7683   -8967.4548
       7.3860  -68234.0755  -24321.3369  -62777.4338   -9746.5785   -3473.7681   -8967.4541
       7.3870  -68243.8221  -24324.8107  -62786.4013   -9746.5778   -3473.7678   -8967.4535
       7.3880  -68253.5686  -24328.2844  -62795.3687   -9746.5771   -3473.7676   -8967.4528
       7.3890  -68263.3152  -24331.7582  -62804.3362   -9746.5764   -3473.7673   -8967.4522
       7.3900  -68273.0618  -24335.2320  -62813.3036   -9746.5757   -3473.7670   -8967.4515
       7.3910  -68282.8084  -24338.7057  -62822.2711   -9746.5749   -3473.7668   -8967.4509
       7.3920  -68292.5549  -24342.1795  -62831.2385   -9746.5742   -3473.7665   -8967.4502
       7.3930  -68302.3015  -24345.6533  -62840.2060   -9746.5735   -3473.7663   -8967.4495
       7.3940  -68312.0481  -24349.1270  -62849.1734   -9746.5728   -3473.7660   -8967.4489
       7.3950  -68321.7946  -24352.6008  -62858.1409   -9746.5721   -3473.7658   -8967.4482
       7.3960  -68331.5412  -24356.0746  -62867.1083   -9746.5714   -3473.7655   -8967.4476
       7.3970  -68341.2878  -24359.5483  -62876.0758   -9746.5706   -3473.7653   -8967.4469
       7.3980  -68351.0344  -24363.0221  -62885.0432   -9746.5699   -3473.7650   -8967.4462
       7.3990  -68360.7809  -24366.4959  -62894.0107   -9746.5692   -3473.7648   -8967.4456
       7.4000  -68370.5275  -24369.9696  -62902.9781   -9746.5685   -3473.7645   -8967.4449
       7.4010  -68380.2741  -24373.4434  -62911.9456   -9746.5678   -3473.7642   -8967.4443
       7.4020  -68390.0206  -24376.9171  -62920.9130   -9746.5671   -3473.7640   -8967.4436
       7.4030  -68399.7672  -24380.3909  -62929.8805   -9746.5664   -3473.7637   -8967.4430
       7.4040  -68409.5138  -24383.8647  -62938.8479   -9746.5656   -3473.7635   -8967.4423
       7.4050  -68419.2603  -24387.3384  -62947.8153   -9746.5649   -3473.7632   -8967.4416
       7.4060  -68429.0069  -24390.8122  -62956.7828   -9746.5642   -3473.7630   -8967.4410
       7.4070  -68438.7535  -24394.2860  -62965.7502   -9746.5635   -3473.7627   -8967.4403
       7.4080  -68448.5000  -24397.7597  -62974.7177   -9746.5628   -3473.7625   -8967.4397
       7.4090  -68458.2466  -24401.2335  -62983.6851   -9746.5621   -3473.7622   -8967.4390
       7.4100  -68467.9932  -24404.7072  -62992.6525   -9746.5614   -3473.7620   -8967.4384
       7.4110  -68477.7397  -24408.1810  -63001.6200   -9746.5607   -3473.7617   -8967.4377
       7.4120  -68487.4863  -24411.6548  -63010.5874   -9746.5599   -3473.7615   -8967.4371
       7.4130  -68497.2328  -24415.1285  -63019.5549   -9746.5592   -3473.7612   -8967.4364
       7.4140  -68506.9794  -24418.6023  -63028.5223   -9746.5585   -3473.7609   -8967.4357
       7.4150  -68516.7259  -24422.0761  -63037.4897   -9746.5578   -3473.7607   -8967.4351
       7.4160  -68526.4725  -24425.5498  -63046.4572   -9746.5571   -3473.7604   -8967.4344
       7.4170  -68536.2191  -24429.0236  -63055.4246   -9746.5564   -3473.7602   -8967.4338
       7.4180  -68545.9656  -24432.4973  -63064.3920   -9746.5557   -3473.7599   -8967.4331
       7.4190  -68555.7122  -24435.9711  -63073.3595   -9746.5550   -3473.7597   -8967.4325
       7.4200  -68565.4587  -24439.4449  -63082.3269   -9746.5543   -3473.7594   -8967.4318
       7.4210  -68575.2053  -24442.9186  -63091.2943   -9746.5535   -3473.7592   -8967.4312
       7.4220  -68584.9518  -24446.3924  -63100.2618   -9746.5528   -3473.7589   -8967.4305
       7.4230  -68594.6984  -24449.8661  -63109.2292   -9746.5521   -3473.7587   -8967.4299
       7.4240  -68604.4449  -24453.3399  -63118.1966   -9746.5514   -3473.7584   -8967.4292
       7.4250  -68614.1915  -24456.8136  -63127.1640   -9746.5507   -3473.7582   -8967.4286
       7.4260  -68623.9380  -24460.2874  -63136.1315   -9746.5500   -3473.7579   -8967.4279
       7.4270  -68633.6846  -24463.7612  -63145.0989   -9746.5493   -3473.7577   -8967.4273
       7.4280  -68643.4311  -24467.2349  -63154.0663   -9746.5486   -3473.7574   -8967.4266
       7.4290  -68653.1777  -24470.7087  -63163.0337   -9746.5479   -3473.7571   -8967.4260
       7.4300  -68662.9242  -24474.1824  -63172.0012   -9746.5472   -3473.7569   -8967.4253
       7.4310  -68672.6708  -24477.6562  -63180.9686   -9746.5465   -3473.7566   -8967.4246
       7.4320  -68682.4173  -24481.1300  -63189.9360   -9746.5458   -3473.7564   -8967.4240
       7.4330  -68692.1639  -24484.6037  -63198.9034   -9746.5450   -3473.7561   -8967.4233
       7.4340  -68701.9104  -24488.0775  -63207.8709   -9746.5443   -3473.7559   -8967.4227
       7.4350  -68711.6570  -24491.5512  -63216.8383   -9746.5436   -3473.7556   -8967.4220
       7.4360  -68721.4035  -24495.0250  -63225.8057   -9746.5429   -3473.7554   -8967.4214
       7.4370  -68731.1500  -24498.4987  -63234.7731   -9746.5422   -3473.7551   -8967.4207
       7.4380  -68740.8966  -24501.9725  -63243.7406   -9746.5415   -3473.7549   -8967.4201
       7.4390  -68750.6431  -24505.4462  -63252.7080   -9746.5408   -3473.7546   -8967.4194
       7.4400  -68760.3897  -24508.9200  -63261.6754   -9746.5401   -3473.7544   -8967.4188
       7.4410  -68770.1362  -24512.3937  -63270.6428   -9746.5394   -3473.7541   -8967.4181
       7.4420  -68779.8828  -24515.8675  -63279.6102   -9746.5387   -3473.7539   -8967.4175
       7.4430  -68789.6293  -24519.3413  -63288.5776   -9746.5380   -3473.7536   -8967.4168
       7.4440  -68799.3758  -24522.8150  -63297.5451   -9746.5373   -3473.7534   -8967.4162
       7.4450  -68809.1224  -24526.2888  -63306.5125   -9746.5366   -3473.7531   -8967.4155
       7.4460  -68818.8689  -24529.7625  -63315.4799   -9746.5359   -3473.7529   -8967.4149
       7.4470  -68828.6154  -24533.2363  -63324.4473   -9746.5352   -3473.7526   -8967.4143
       7.4480  -68838.3620  -24536.7100  -63333.4147   -9746.5345   -3473.7524   -8967.4136
       7.4490  -68848.1085  -24540.1838  -63342.3821   -9746.5337   -3473.7521   -8967.4130
       7.4500  -68857.8550  -24543.6575  -63351.3496   -9746.5330   -3473.7519   -8967.4123
       7.4510  -68867.6016  -24547.1313  -63360.3170   -9746.5323   -3473.7516   -8967.4117
       7.4520  -68877.3481  -24550.6050  -63369.2844   -9746.5316   -3473.7514   -8967.4110
       7.4530  -68887.0946  -24554.0788  -63378.2518   -9746.5309   -3473.7511   -8967.4104
       7.4540  -68896.8412  -24557.5525  -63387.2192   -9746.5302   -3473.7509   -8967.4097
       7.4550  -68906.5877  -24561.0263  -63396.1866   -9746.5295   -3473.7506   -8967.4091
       7.4560  -68916.3342  -24564.5000  -63405.1540   -9746.5288   -3473.7504   -8967.4084
       7.4570  -68926.0808  -24567.9738  -63414.1214   -9746.5281   -3473.7501   -8967.4078
       7.4580  -68935.8273  -24571.4475  -63423.0888   -9746.5274   -3473.7499   -8967.4071
       7.4590  -68945.5738  -24574.9213  -63432.0562   -9746.5267   -3473.7496   -8967.4065
       7.4600  -68955.3203  -24578.3950  -63441.0236   -9746.5260   -3473.7494   -8967.4058
       7.4610  -68965.0669  -24581.8688  -63449.9910   -9746.5253   -3473.7491   -8967.4052
       7.4620  -68974.8134  -24585.3425  -63458.9585   -9746.5246   -3473.7489   -8967.4045
       7.4630  -68984.5599  -24588.8163  -63467.9259   -9746.5239   -3473.7486   -8967.4039
       7.4640  -68994.3064  -24592.2900  -63476.8933   -9746.5232   -3473.7484   -8967.4033
       7.4650  -69004.0530  -24595.7638  -63485.8607   -9746.5225   -3473.7481   -8967.4026
       7.4660  -69013.7995  -24599.2375  -63494.8281   -9746.5218   -3473.7479   -8967.4020
       7.4670  -69023.5460  -24602.7113  -63503.7955   -9746.5211   -3473.7476   -8967.4013
       7.4680  -69033.2925  -24606.1850  -63512.7629   -9746.5204   -3473.7474   -8967.4007
       7.4690  -69043.0390  -24609.6588  -63521.7303   -9746.5197   -3473.7471   -8967.4000
       7.4700  -69052.7856  -24613.1325  -63530.6977   -9746.5190   -3473.7469   -8967.3994
       7.4710  -69062.5321  -24616.6063  -63539.6651   -9746.5183   -3473.7466   -8967.3987
       7.4720  -69072.2786  -24620.0800  -63548.6325   -9746.5176   -3473.7464   -8967.3981
       7.4730  -69082.0251  -24623.5538  -63557.5999   -9746.5169   -3473.7461   -8967.3975
       7.4740  -69091.7716  -24627.0275  -63566.5673   -9746.5162   -3473.7459   -8967.3968
       7.4750  -69101.5181  -24630.5012  -63575.5347   -9746.5155   -3473.7456   -8967.3962
       7.4760  -69111.2647  -24633.9750  -63584.5021   -9746.5148   -3473.7454   -8967.3955
       7.4770  -69121.0112  -24637.4487  -63593.4694   -9746.5141   -3473.7451   -8967.3949
       7.4780  -69130.7577  -24640.9225  -63602.4368   -9746.5134   -3473.7449   -8967.3942
       7.4790  -69140.5042  -24644.3962  -63611.4042   -9746.5127   -3473.7446   -8967.3936
       7.4800  -69150.2507  -24647.8700  -63620.3716   -9746.5120   -3473.7444   -8967.3930
       7.4810  -69159.9972  -24651.3437  -63629.3390   -9746.5113   -3473.7441   -8967.3923
       7.4820  -69169.7437  -24654.8175  -63638.3064   -9746.5106   -3473.7439   -8967.3917
       7.4830  -69179.4902  -24658.2912  -63647.2738   -9746.5099   -3473.7436   -8967.3910
       7.4840  -69189.2368  -24661.7649  -63656.2412   -9746.5092   -3473.7434   -8967.3904
       7.4850  -69198.9833  -24665.2387  -63665.2086   -9746.5085   -3473.7431   -8967.3897
       7.4860  -69208.7298  -24668.7124  -63674.1760   -9746.5078   -3473.7429   -8967.3891
       7.4870  -69218.4763  -24672.1862  -63683.1434   -9746.5071   -3473.7426   -8967.3885
       7.4880  -69228.2228  -24675.6599  -63692.1108   -9746.5064   -3473.7424   -8967.3878
       7.4890  -69237.9693  -24679.1337  -63701.0781   -9746.5057   -3473.7421   -8967.3872
       7.4900  -69247.7158  -24682.6074  -63710.0455   -9746.5050   -3473.7419   -8967.3865
       7.4910  -69257.4623  -24686.0811  -63719.0129   -9746.5043   -3473.7416   -8967.3859
       7.4920  -69267.2088  -24689.5549  -63727.9803   -9746.5036   -3473.7414   -8967.3853
       7.4930  -69276.9553  -24693.0286  -63736.9477   -9746.5030   -3473.7411   -8967.3846
       7.4940  -69286.7018  -24696.5024  -63745.9151   -9746.5023   -3473.7409   -8967.3840
       7.4950  -69296.4483  -24699.9761  -63754.8825   -9746.5016   -3473.7406   -8967.3833
       7.4960  -69306.1948  -24703.4498  -63763.8498   -9746.5009   -3473.7404   -8967.3827
       7.4970  -69315.9413  -24706.9236  -63772.8172   -9746.5002   -3473.7401   -8967.3821
       7.4980  -69325.6878  -24710.3973  -63781.7846   -9746.4995   -3473.7399   -8967.3814
       7.4990  -69335.4343  -24713.8711  -63790.7520   -9746.4988   -3473.7396   -8967.3808
       7.5000  -69345.1808  -24717.3448  -63799.7194   -9746.4981   -3473.7394   -8967.3801
       7.5010  -69354.9273  -24720.8185  -63808.6867   -9746.4974   -3473.7392   -8967.3795
       7.5020  -69364.6738  -24724.2923  -63817.6541   -9746.4967   -3473.7389   -8967.3789
       7.5030  -69374.4203  -24727.7660  -63826.6215   -9746.4960   -3473.7387   -8967.3782
       7.5040  -69384.1668  -24731.2398  -63835.5889   -9746.4953   -3473.7384   -8967.3776
       7.5050  -69393.9133  -24734.7135  -63844.5563   -9746.4946   -3473.7382   -8967.3770
       7.5060  -69403.6598  -24738.1872  -63853.5236   -9746.4939   -3473.7379   -8967.3763
       7.5070  -69413.4063  -24741.6610  -63862.4910   -9746.4932   -3473.7377   -8967.3757
       7.5080  -69423.1528  -24745.1347  -63871.4584   -9746.4925   -3473.7374   -8967.3750
       7.5090  -69432.8993  -24748.6084  -63880.4258   -9746.4918   -3473.7372   -8967.3744
       7.5100  -69442.6458  -24752.0822  -63889.3931   -9746.4912   -3473.7369   -8967.3738
       7.5110  -69452.3923  -24755.5559  -63898.3605   -9746.4905   -3473.7367   -8967.3731
       7.5120  -69462.1387  -24759.0297  -63907.3279   -9746.4898   -3473.7364   -8967.3725
       7.5130  -69471.8852  -24762.5034  -63916.2952   -9746.4891   -3473.7362   -8967.3719
       7.5140  -69481.6317  -24765.9771  -63925.2626   -9746.4884   -3473.7359   -8967.3712
       7.5150  -69491.3782  -24769.4509  -63934.2300   -9746.4877   -3473.7357   -8967.3706
       7.5160  -69501.1247  -24772.9246  -63943.1974   -9746.4870   -3473.7355   -8967.3699
       7.5170  -69510.8712  -24776.3983  -63952.1647   -9746.4863   -3473.7352   -8967.3693
       7.5180  -69520.6177  -24779.8721  -63961.1321   -9746.4856   -3473.7350   -8967.3687
       7.5190  -69530.3642  -24783.3458  -63970.0995   -9746.4849   -3473.7347   -8967.3680
       7.5200  -69540.1106  -24786.8195  -63979.0668   -9746.4842   -3473.7345   -8967.3674
       7.5210  -69549.8571  -24790.2933  -63988.0342   -9746.4835   -3473.7342   -8967.3668
       7.5220  -69559.6036  -24793.7670  -63997.0016   -9746.4829   -3473.7340   -8967.3661
       7.5230  -69569.3501  -24797.2407  -64005.9689   -9746.4822   -3473.7337   -8967.3655
       7.5240  -69579.0966  -24800.7145  -64014.9363   -9746.4815   -3473.7335   -8967.3649
       7.5250  -69588.8430  -24804.1882  -64023.9037   -9746.4808   -3473.7332   -8967.3642
       7.5260  -69598.5895  -24807.6619  -64032.8710   -9746.4801   -3473.7330   -8967.3636
       7.5270  -69608.3360  -24811.1357  -64041.8384   -9746.4794   -3473.7327   -8967.3630
       7.5280  -69618.0825  -24814.6094  -64050.8058   -9746.4787   -3473.7325   -8967.3623
       7.5290  -69627.8290  -24818.0831  -64059.7731   -9746.4780   -3473.7323   -8967.3617
       7.5300  -69637.5754  -24821.5569  -64068.7405   -9746.4773   -3473.7320   -8967.3611
       7.5310  -69647.3219  -24825.0306  -64077.7078   -9746.4767   -3473.7318   -8967.3604
       7.5320  -69657.0684  -24828.5043  -64086.6752   -9746.4760   -3473.7315   -8967.3598
       7.5330  -69666.8149  -24831.9781  -64095.6426   -9746.4753   -3473.7313   -8967.3592
       7.5340  -69676.5613  -24835.4518  -64104.6099   -9746.4746   -3473.7310   -8967.3585
       7.5350  -69686.3078  -24838.9255  -64113.5773   -9746.4739   -3473.7308   -8967.3579
       7.5360  -69696.0543  -24842.3993  -64122.5446   -9746.4732   -3473.7305   -8967.3573
       7.5370  -69705.8008  -24845.8730  -64131.5120   -9746.4725   -3473.7303   -8967.3566
       7.5380  -69715.5472  -24849.3467  -64140.4793   -9746.4718   -3473.7300   -8967.3560
       7.5390  -69725.2937  -24852.8205  -64149.4467   -9746.4712   -3473.7298   -8967.3554
       7.5400  -69735.0402  -24856.2942  -64158.4141   -9746.4705   -3473.7296   -8967.3547
       7.5410  -69744.7867  -24859.7679  -64167.3814   -9746.4698   -3473.7293   -8967.3541
       7.5420  -69754.5331  -24863.2416  -64176.3488   -9746.4691   -3473.7291   -8967.3535
       7.5430  -69764.2796  -24866.7154  -64185.3161   -9746.4684   -3473.7288   -8967.3528
       7.5440  -69774.0261  -24870.1891  -64194.2835   -9746.4677   -3473.7286   -8967.3522
       7.5450  -69783.7725  -24873.6628  -64203.2508   -9746.4670   -3473.7283   -8967.3516
       7.5460  -69793.5190  -24877.1366  -64212.2182   -9746.4664   -3473.7281   -8967.3509
       7.5470  -69803.2655  -24880.6103  -64221.1855   -9746.4657   -3473.7278   -8967.3503
       7.5480  -69813.0119  -24884.0840  -64230.1529   -9746.4650   -3473.7276   -8967.3497
       7.5490  -69822.7584  -24887.5577  -64239.1202   -9746.4643   -3473.7274   -8967.3491
       7.5500  -69832.5049  -24891.0315  -64248.0876   -9746.4636   -3473.7271   -8967.3484
       7.5510  -69842.2513  -24894.5052  -64257.0549   -9746.4629   -3473.7269   -8967.3478
       7.5520  -69851.9978  -24897.9789  -64266.0223   -9746.4622   -3473.7266   -8967.3472
       7.5530  -69861.7442  -24901.4526  -64274.9896   -9746.4616   -3473.7264   -8967.3465
       7.5540  -69871.4907  -24904.9264  -64283.9570   -9746.4609   -3473.7261   -8967.3459
       7.5550  -69881.2372  -24908.4001  -64292.9243   -9746.4602   -3473.7259   -8967.3453
       7.5560  -69890.9836  -24911.8738  -64301.8917   -9746.4595   -3473.7257   -8967.3447
       7.5570  -69900.7301  -24915.3476  -64310.8590   -9746.4588   -3473.7254   -8967.3440
       7.5580  -69910.4765  -24918.8213  -64319.8263   -9746.4581   -3473.7252   -8967.3434
       7.5590  -69920.2230  -24922.2950  -64328.7937   -9746.4575   -3473.7249   -8967.3428
       7.5600  -69929.9695  -24925.7687  -64337.7610   -9746.4568   -3473.7247   -8967.3421
       7.5610  -69939.7159  -24929.2425  -64346.7284   -9746.4561   -3473.7244   -8967.3415
       7.5620  -69949.4624  -24932.7162  -64355.6957   -9746.4554   -3473.7242   -8967.3409
       7.5630  -69959.2088  -24936.1899  -64364.6630   -9746.4547   -3473.7239   -8967.3403
       7.5640  -69968.9553  -24939.6636  -64373.6304   -9746.4540   -3473.7237   -8967.3396
       7.5650  -69978.7017  -24943.1373  -64382.5977   -9746.4534   -3473.7235   -8967.3390
       7.5660  -69988.4482  -24946.6111  -64391.5651   -9746.4527   -3473.7232   -8967.3384
       7.5670  -69998.1946  -24950.0848  -64400.5324   -9746.4520   -3473.7230   -8967.3377
       7.5680  -70007.9411  -24953.5585  -64409.4997   -9746.4513   -3473.7227   -8967.3371
       7.5690  -70017.6875  -24957.0322  -64418.4671   -9746.4506   -3473.7225   -8967.3365
       7.5700  -70027.4340  -24960.5060  -64427.4344   -9746.4500   -3473.7222   -8967.3359
       7.5710  -70037.1804  -24963.9797  -64436.4018   -9746.4493   -3473.7220   -8967.3352
       7.5720  -70046.9269  -24967.4534  -64445.3691   -9746.4486   -3473.7218   -8967.3346
       7.5730  -70056.6733  -24970.9271  -64454.3364   -9746.4479   -3473.7215   -8967.3340
       7.5740  -70066.4198  -24974.4008  -64463.3038   -9746.4472   -3473.7213   -8967.3334
       7.5750  -70076.1662  -24977.8746  -64472.2711   -9746.4466   -3473.7210   -8967.3327
       7.5760  -70085.9127  -24981.3483  -64481.2384   -9746.4459   -3473.7208   -8967.3321
       7.5770  -70095.6591  -24984.8220  -64490.2058   -9746.4452   -3473.7206   -8967.3315
       7.5780  -70105.4056  -24988.2957  -64499.1731   -9746.4445   -3473.7203   -8967.3309
       7.5790  -70115.1520  -24991.7695  -64508.1404   -9746.4438   -3473.7201   -8967.3302
       7.5800  -70124.8985  -24995.2432  -64517.1077   -9746.4432   -3473.7198   -8967.3296
       7.5810  -70134.6449  -24998.7169  -64526.0751   -9746.4425   -3473.7196   -8967.3290
       7.5820  -70144.3913  -25002.1906  -64535.0424   -9746.4418   -3473.7193   -8967.3284
       7.5830  -70154.1378  -25005.6643  -64544.0097   -9746.4411   -3473.7191   -8967.3277
       7.5840  -70163.8842  -25009.1380  -64552.9771   -9746.4404   -3473.7189   -8967.3271
       7.5850  -70173.6307  -25012.6118  -64561.9444   -9746.4398   -3473.7186   -8967.3265
       7.5860  -70183.3771  -25016.0855  -64570.9117   -9746.4391   -3473.7184   -8967.3259
       7.5870  -70193.1235  -25019.5592  -64579.8790   -9746.4384   -3473.7181   -8967.3252
       7.5880  -70202.8700  -25023.0329  -64588.8464   -9746.4377   -3473.7179   -8967.3246
       7.5890  -70212.6164  -25026.5066  -64597.8137   -9746.4371   -3473.7176   -8967.3240
       7.5900  -70222.3629  -25029.9804  -64606.7810   -9746.4364   -3473.7174   -8967.3234
       7.5910  -70232.1093  -25033.4541  -64615.7483   -9746.4357   -3473.7172   -8967.3228
       7.5920  -70241.8557  -25036.9278  -64624.7157   -9746.4350   -3473.7169   -8967.3221
       7.5930  -70251.6022  -25040.4015  -64633.6830   -9746.4344   -3473.7167   -8967.3215
       7.5940  -70261.3486  -25043.8752  -64642.6503   -9746.4337   -3473.7164   -8967.3209
