#         t          x          y          z         vx         vy         vz
       6.4700  -12439.6347   -3915.0892    5282.5384   -2186.8295    -686.6090     927.0130
       6.4800  -12461.5028   -3921.9552    5291.8084   -2186.7885    -686.5961     926.9956
       6.4900  -12483.3705   -3928.8211    5301.0783   -2186.7477    -686.5833     926.9782
       6.5000  -12505.2378   -3935.6869    5310.3480   -2186.7070    -686.5705     926.9610
       6.5100  -12527.1046   -3942.5526    5319.6175   -2186.6665    -686.5577     926.9437
       6.5200  -12548.9711   -3949.4181    5328.8868   -2186.6260    -686.5450     926.9266
       6.5300  -12570.8371   -3956.2835    5338.1560   -2186.5858    -686.5323     926.9095
       6.5400  -12592.7028   -3963.1487    5347.4250   -2186.5457    -686.5197     926.8924
       6.5500  -12614.5681   -3970.0138    5356.6939   -2186.5057    -686.5071     926.8755
       6.5600  -12636.4329   -3976.8789    5365.9625   -2186.4658    -686.4946     926.8585
       6.5700  -12658.2974   -3983.7437    5375.2310   -2186.4261    -686.4821     926.8417
       6.5800  -12680.1614   -3990.6085    5384.4994   -2186.3865    -686.4696     926.8249
       6.5900  -12702.0251   -3997.4731    5393.7675   -2186.3471    -686.4572     926.8081
       6.6000  -12723.8884   -4004.3376    5403.0355   -2186.3078    -686.4448     926.7914
       6.6100  -12745.7513   -4011.2020    5412.3034   -2186.2686    -686.4325     926.7748
       6.6200  -12767.6138   -4018.0663    5421.5710   -2186.2296    -686.4202     926.7582
       6.6300  -12789.4759   -4024.9304    5430.8385   -2186.1907    -686.4080     926.7417
       6.6400  -12811.3376   -4031.7945    5440.1059   -2186.1519    -686.3958     926.7252
       6.6500  -12833.1989   -4038.6584    5449.3730   -2186.1133    -686.3836     926.7088
       6.6600  -12855.0598   -4045.5221    5458.6400   -2186.0747    -686.3715     926.6925
       6.6700  -12876.9204   -4052.3858    5467.9069   -2186.0364    -686.3594     926.6762
       6.6800  -12898.7806   -4059.2493    5477.1736   -2185.9981    -686.3474     926.6599
       6.6900  -12920.6404   -4066.1127    5486.4401   -2185.9600    -686.3354     926.6437
       6.7000  -12942.4998   -4072.9760    5495.7064   -2185.9220    -686.3234     926.6276
       6.7100  -12964.3588   -4079.8392    5504.9726   -2185.8841    -686.3115     926.6115
       6.7200  -12986.2174   -4086.7023    5514.2387   -2185.8464    -686.2996     926.5955
       6.7300  -13008.0757   -4093.5652    5523.5045   -2185.8088    -686.2878     926.5795
       6.7400  -13029.9336   -4100.4280    5532.7703   -2185.7713    -686.2760     926.5636
       6.7500  -13051.7912   -4107.2907    5542.0358   -2185.7339    -686.2643     926.5477
       6.7600  -13073.6483   -4114.1533    5551.3012   -2185.6967    -686.2525     926.5319
       6.7700  -13095.5051   -4121.0158    5560.5665   -2185.6596    -686.2409     926.5162
       6.7800  -13117.3615   -4127.8781    5569.8315   -2185.6226    -686.2292     926.5005
       6.7900  -13139.2175   -4134.7403    5579.0965   -2185.5857    -686.2176     926.4848
       6.8000  -13161.0732   -4141.6025    5588.3612   -2185.5490    -686.2060     926.4692
       6.8100  -13182.9285   -4148.4645    5597.6259   -2185.5123    -686.1945     926.4536
       6.8200  -13204.7835   -4155.3264    5606.8903   -2185.4758    -686.1830     926.4381
       6.8300  -13226.6380   -4162.1881    5616.1546   -2185.4394    -686.1716     926.4227
       6.8400  -13248.4922   -4169.0498    5625.4188   -2185.4032    -686.1602     926.4073
       6.8500  -13270.3461   -4175.9113    5634.6828   -2185.3670    -686.1488     926.3919
       6.8600  -13292.1996   -4182.7728    5643.9466   -2185.3310    -686.1375     926.3766
       6.8700  -13314.0527   -4189.6341    5653.2103   -2185.2951    -686.1262     926.3614
       6.8800  -13335.9055   -4196.4953    5662.4738   -2185.2593    -686.1149     926.3462
       6.8900  -13357.7579   -4203.3564    5671.7372   -2185.2236    -686.1037     926.3310
       6.9000  -13379.6100   -4210.2174    5681.0005   -2185.1881    -686.0925     926.3159
       6.9100  -13401.4617   -4217.0782    5690.2635   -2185.1526    -686.0813     926.3009
       6.9200  -13423.3130   -4223.9390    5699.5265   -2185.1173    -686.0702     926.2859
       6.9300  -13445.1640   -4230.7996    5708.7893   -2185.0821    -686.0591     926.2709
       6.9400  -13467.0147   -4237.6602    5718.0519   -2185.0470    -686.0481     926.2560
       6.9500  -13488.8650   -4244.5206    5727.3144   -2185.0120    -686.0371     926.2412
       6.9600  -13510.7149   -4251.3809    5736.5767   -2184.9771    -686.0261     926.2264
       6.9700  -13532.5645   -4258.2411    5745.8389   -2184.9423    -686.0152     926.2116
       6.9800  -13554.4137   -4265.1012    5755.1009   -2184.9077    -686.0043     926.1969
       6.9900  -13576.2627   -4271.9612    5764.3628   -2184.8731    -685.9934     926.1822
       7.0000  -13598.1112   -4278.8211    5773.6246   -2184.8387    -685.9826     926.1676
       7.0100  -13619.9594   -4285.6809    5782.8862   -2184.8044    -685.9718     926.1530
       7.0200  -13641.8073   -4292.5405    5792.1477   -2184.7702    -685.9610     926.1385
       7.0300  -13663.6548   -4299.4001    5801.4090   -2184.7361    -685.9503     926.1240
       7.0400  -13685.5020   -4306.2595    5810.6701   -2184.7021    -685.9396     926.1096
       7.0500  -13707.3489   -4313.1189    5819.9312   -2184.6682    -685.9289     926.0952
       7.0600  -13729.1954   -4319.9781    5829.1920   -2184.6344    -685.9183     926.0809
       7.0700  -13751.0416   -4326.8372    5838.4528   -2184.6007    -685.9077     926.0666
       7.0800  -13772.8874   -4333.6963    5847.7134   -2184.5672    -685.8971     926.0523
       7.0900  -13794.7329   -4340.5552    5856.9738   -2184.5337    -685.8866     926.0381
       7.1000  -13816.5781   -4347.4140    5866.2341   -2184.5004    -685.8761     926.0239
       7.1100  -13838.4229   -4354.2727    5875.4943   -2184.4671    -685.8656     926.0098
       7.1200  -13860.2674   -4361.1313    5884.7543   -2184.4340    -685.8552     925.9957
       7.1300  -13882.1116   -4367.9898    5894.0142   -2184.4009    -685.8448     925.9817
       7.1400  -13903.9554   -4374.8482    5903.2740   -2184.3680    -685.8344     925.9677
       7.1500  -13925.7990   -4381.7065    5912.5336   -2184.3352    -685.8241     925.9538
       7.1600  -13947.6421   -4388.5647    5921.7930   -2184.3024    -685.8138     925.9399
       7.1700  -13969.4850   -4395.4228    5931.0524   -2184.2698    -685.8035     925.9260
       7.1800  -13991.3275   -4402.2807    5940.3116   -2184.2373    -685.7933     925.9122
       7.1900  -14013.1697   -4409.1386    5949.5706   -2184.2048    -685.7831     925.8985
       7.2000  -14035.0116   -4415.9964    5958.8295   -2184.1725    -685.7729     925.8847
       7.2100  -14056.8532   -4422.8541    5968.0883   -2184.1403    -685.7628     925.8710
       7.2200  -14078.6944   -4429.7117    5977.3470   -2184.1081    -685.7527     925.8574
       7.2300  -14100.5354   -4436.5691    5986.6055   -2184.0761    -685.7426     925.8438
       7.2400  -14122.3760   -4443.4265    5995.8638   -2184.0442    -685.7326     925.8302
       7.2500  -14144.2162   -4450.2838    6005.1221   -2184.0124    -685.7225     925.8167
       7.2600  -14166.0562   -4457.1410    6014.3802   -2183.9806    -685.7126     925.8033
       7.2700  -14187.8959   -4463.9980    6023.6381   -2183.9490    -685.7026     925.7898
       7.2800  -14209.7352   -4470.8550    6032.8960   -2183.9174    -685.6927     925.7764
       7.2900  -14231.5742   -4477.7119    6042.1537   -2183.8860    -685.6828     925.7631
       7.3000  -14253.4129   -4484.5687    6051.4112   -2183.8547    -685.6729     925.7498
       7.3100  -14275.2513   -4491.4254    6060.6687   -2183.8234    -685.6631     925.7365
       7.3200  -14297.0894   -4498.2819    6069.9260   -2183.7922    -685.6533     925.7233
       7.3300  -14318.9271   -4505.1384    6079.1831   -2183.7612    -685.6435     925.7101
       7.3400  -14340.7646   -4511.9948    6088.4402   -2183.7302    -685.6338     925.6969
       7.3500  -14362.6018   -4518.8511    6097.6971   -2183.6993    -685.6241     925.6838
       7.3600  -14384.4386   -4525.7073    6106.9538   -2183.6686    -685.6144     925.6708
       7.3700  -14406.2751   -4532.5634    6116.2105   -2183.6379    -685.6047     925.6577
       7.3800  -14428.1113   -4539.4194    6125.4670   -2183.6073    -685.5951     925.6447
       7.3900  -14449.9473   -4546.2753    6134.7234   -2183.5768    -685.5855     925.6318
       7.4000  -14471.7829   -4553.1311    6143.9796   -2183.5464    -685.5759     925.6189
       7.4100  -14493.6182   -4559.9868    6153.2357   -2183.5160    -685.5664     925.6060
       7.4200  -14515.4532   -4566.8424    6162.4917   -2183.4858    -685.5569     925.5932
       7.4300  -14537.2879   -4573.6979    6171.7476   -2183.4557    -685.5474     925.5804
       7.4400  -14559.1223   -4580.5534    6181.0033   -2183.4256    -685.5379     925.5676
       7.4500  -14580.9564   -4587.4087    6190.2590   -2183.3956    -685.5285     925.5549
       7.4600  -14602.7902   -4594.2639    6199.5144   -2183.3658    -685.5191     925.5422
       7.4700  -14624.6237   -4601.1191    6208.7698   -2183.3360    -685.5097     925.5296
       7.4800  -14646.4570   -4607.9741    6218.0250   -2183.3063    -685.5004     925.5170
       7.4900  -14668.2899   -4614.8291    6227.2801   -2183.2767    -685.4911     925.5044
       7.5000  -14690.1225   -4621.6840    6236.5351   -2183.2472    -685.4818     925.4919
       7.5100  -14711.9548   -4628.5387    6245.7900   -2183.2177    -685.4725     925.4794
       7.5200  -14733.7868   -4635.3934    6255.0447   -2183.1884    -685.4633     925.4669
       7.5300  -14755.6186   -4642.2480    6264.2993   -2183.1591    -685.4541     925.4545
       7.5400  -14777.4500   -4649.1025    6273.5538   -2183.1300    -685.4449     925.4421
       7.5500  -14799.2812   -4655.9569    6282.8082   -2183.1009    -685.4358     925.4298
       7.5600  -14821.1120   -4662.8112    6292.0624   -2183.0719    -685.4266     925.4174
       7.5700  -14842.9426   -4669.6654    6301.3165   -2183.0430    -685.4175     925.4052
       7.5800  -14864.7729   -4676.5196    6310.5705   -2183.0141    -685.4085     925.3929
       7.5900  -14886.6029   -4683.3736    6319.8244   -2182.9854    -685.3994     925.3807
       7.6000  -14908.4326   -4690.2275    6329.0781   -2182.9567    -685.3904     925.3686
       7.6100  -14930.2620   -4697.0814    6338.3317   -2182.9282    -685.3814     925.3564
       7.6200  -14952.0912   -4703.9352    6347.5852   -2182.8997    -685.3725     925.3443
       7.6300  -14973.9200   -4710.7889    6356.8386   -2182.8712    -685.3635     925.3323
       7.6400  -14995.7486   -4717.6424    6366.0919   -2182.8429    -685.3546     925.3202
       7.6500  -15017.5769   -4724.4959    6375.3450   -2182.8147    -685.3457     925.3082
       7.6600  -15039.4049   -4731.3494    6384.5981   -2182.7865    -685.3369     925.2963
       7.6700  -15061.2326   -4738.2027    6393.8510   -2182.7584    -685.3280     925.2844
       7.6800  -15083.0601   -4745.0559    6403.1037   -2182.7304    -685.3192     925.2725
       7.6900  -15104.8872   -4751.9091    6412.3564   -2182.7025    -685.3104     925.2606
       7.7000  -15126.7141   -4758.7621    6421.6090   -2182.6746    -685.3017     925.2488
       7.7100  -15148.5407   -4765.6151    6430.8614   -2182.6469    -685.2929     925.2370
       7.7200  -15170.3671   -4772.4680    6440.1137   -2182.6192    -685.2842     925.2253
       7.7300  -15192.1931   -4779.3208    6449.3659   -2182.5916    -685.2755     925.2135
       7.7400  -15214.0189   -4786.1735    6458.6180   -2182.5641    -685.2669     925.2018
       7.7500  -15235.8444   -4793.0261    6467.8699   -2182.5366    -685.2582     925.1902
       7.7600  -15257.6696   -4799.8787    6477.1218   -2182.5092    -685.2496     925.1786
       7.7700  -15279.4946   -4806.7311    6486.3735   -2182.4820    -685.2411     925.1670
       7.7800  -15301.3193   -4813.5835    6495.6251   -2182.4547    -685.2325     925.1554
       7.7900  -15323.1437   -4820.4358    6504.8766   -2182.4276    -685.2240     925.1439
       7.8000  -15344.9678   -4827.2880    6514.1280   -2182.4005    -685.2154     925.1324
       7.8100  -15366.7917   -4834.1401    6523.3793   -2182.3736    -685.2070     925.1210
       7.8200  -15388.6153   -4840.9921    6532.6304   -2182.3466    -685.1985     925.1095
       7.8300  -15410.4386   -4847.8440    6541.8814   -2182.3198    -685.1900     925.0982
       7.8400  -15432.2617   -4854.6959    6551.1324   -2182.2931    -685.1816     925.0868
       7.8500  -15454.0845   -4861.5477    6560.3832   -2182.2664    -685.1732     925.0755
       7.8600  -15475.9070   -4868.3994    6569.6339   -2182.2398    -685.1649     925.0642
       7.8700  -15497.7293   -4875.2510    6578.8845   -2182.2132    -685.1565     925.0529
       7.8800  -15519.5513   -4882.1025    6588.1349   -2182.1868    -685.1482     925.0417
       7.8900  -15541.3730   -4888.9539    6597.3853   -2182.1604    -685.1399     925.0305
       7.9000  -15563.1945   -4895.8053    6606.6355   -2182.1341    -685.1316     925.0193
       7.9100  -15585.0157   -4902.6566    6615.8857   -2182.1079    -685.1234     925.0082
       7.9200  -15606.8366   -4909.5078    6625.1357   -2182.0817    -685.1151     924.9971
       7.9300  -15628.6573   -4916.3589    6634.3856   -2182.0556    -685.1069     924.9860
       7.9400  -15650.4777   -4923.2099    6643.6354   -2182.0296    -685.0988     924.9749
       7.9500  -15672.2979   -4930.0609    6652.8851   -2182.0036    -685.0906     924.9639
       7.9600  -15694.1178   -4936.9117    6662.1347   -2181.9778    -685.0825     924.9530
       7.9700  -15715.9375   -4943.7625    6671.3842   -2181.9520    -685.0743     924.9420
       7.9800  -15737.7569   -4950.6132    6680.6336   -2181.9262    -685.0662     924.9311
       7.9900  -15759.5760   -4957.4638    6689.8828   -2181.9006    -685.0582     924.9202
       8.0000  -15781.3949   -4964.3144    6699.1320   -2181.8750    -685.0501     924.9093
       8.0100  -15803.2135   -4971.1648    6708.3810   -2181.8495    -685.0421     924.8985
       8.0200  -15825.0319   -4978.0152    6717.6299   -2181.8240    -685.0341     924.8877
       8.0300  -15846.8500   -4984.8655    6726.8787   -2181.7987    -685.0261     924.8769
       8.0400  -15868.6678   -4991.7157    6736.1275   -2181.7733    -685.0181     924.8662
       8.0500  -15890.4854   -4998.5659    6745.3761   -2181.7481    -685.0102     924.8555
       8.0600  -15912.3028   -5005.4159    6754.6246   -2181.7229    -685.0023     924.8448
       8.0700  -15934.1199   -5012.2659    6763.8730   -2181.6978    -684.9944     924.8341
       8.0800  -15955.9368   -5019.1158    6773.1213   -2181.6728    -684.9865     924.8235
       8.0900  -15977.7534   -5025.9656    6782.3694   -2181.6478    -684.9787     924.8129
       8.1000  -15999.5697   -5032.8154    6791.6175   -2181.6229    -684.9708     924.8023
       8.1100  -16021.3858   -5039.6651    6800.8655   -2181.5981    -684.9630     924.7918
       8.1200  -16043.2017   -5046.5147    6810.1133   -2181.5733    -684.9552     924.7813
       8.1300  -16065.0173   -5053.3642    6819.3611   -2181.5486    -684.9475     924.7708
       8.1400  -16086.8327   -5060.2136    6828.6088   -2181.5240    -684.9397     924.7603
       8.1500  -16108.6478   -5067.0630    6837.8563   -2181.4995    -684.9320     924.7499
       8.1600  -16130.4626   -5073.9122    6847.1038   -2181.4750    -684.9243     924.7395
       8.1700  -16152.2773   -5080.7615    6856.3511   -2181.4505    -684.9166     924.7291
       8.1800  -16174.0917   -5087.6106    6865.5983   -2181.4262    -684.9089     924.7188
       8.1900  -16195.9058   -5094.4596    6874.8455   -2181.4019    -684.9013     924.7085
       8.2000  -16217.7197   -5101.3086    6884.0925   -2181.3776    -684.8937     924.6982
       8.2100  -16239.5333   -5108.1575    6893.3394   -2181.3535    -684.8861     924.6879
       8.2200  -16261.3468   -5115.0063    6902.5863   -2181.3294    -684.8785     924.6777
       8.2300  -16283.1599   -5121.8551    6911.8330   -2181.3053    -684.8709     924.6675
       8.2400  -16304.9729   -5128.7037    6921.0796   -2181.2813    -684.8634     924.6573
       8.2500  -16326.7856   -5135.5523    6930.3261   -2181.2574    -684.8559     924.6472
       8.2600  -16348.5980   -5142.4009    6939.5726   -2181.2336    -684.8484     924.6370
       8.2700  -16370.4102   -5149.2493    6948.8189   -2181.2098    -684.8409     924.6269
       8.2800  -16392.2222   -5156.0977    6958.0651   -2181.1861    -684.8334     924.6169
       8.2900  -16414.0340   -5162.9460    6967.3112   -2181.1624    -684.8260     924.6068
       8.3000  -16435.8455   -5169.7942    6976.5572   -2181.1388    -684.8186     924.5968
       8.3100  -16457.6567   -5176.6423    6985.8032   -2181.1153    -684.8111     924.5868
       8.3200  -16479.4678   -5183.4904    6995.0490   -2181.0918    -684.8038     924.5769
       8.3300  -16501.2786   -5190.3384    7004.2947   -2181.0684    -684.7964     924.5669
       8.3400  -16523.0891   -5197.1863    7013.5403   -2181.0450    -684.7891     924.5570
       8.3500  -16544.8995   -5204.0342    7022.7858   -2181.0218    -684.7817     924.5471
       8.3600  -16566.7096   -5210.8820    7032.0313   -2180.9985    -684.7744     924.5373
       8.3700  -16588.5194   -5217.7297    7041.2766   -2180.9754    -684.7671     924.5274
       8.3800  -16610.3291   -5224.5773    7050.5218   -2180.9523    -684.7599     924.5176
       8.3900  -16632.1385   -5231.4249    7059.7669   -2180.9292    -684.7526     924.5078
       8.4000  -16653.9477   -5238.2724    7069.0120   -2180.9062    -684.7454     924.4981
       8.4100  -16675.7566   -5245.1198    7078.2569   -2180.8833    -684.7382     924.4884
       8.4200  -16697.5653   -5251.9671    7087.5017   -2180.8604    -684.7310     924.4786
       8.4300  -16719.3738   -5258.8144    7096.7465   -2180.8376    -684.7238     924.4690
       8.4400  -16741.1821   -5265.6616    7105.9911   -2180.8149    -684.7167     924.4593
       8.4500  -16762.9901   -5272.5088    7115.2357   -2180.7922    -684.7095     924.4497
       8.4600  -16784.7979   -5279.3558    7124.4801   -2180.7696    -684.7024     924.4401
       8.4700  -16806.6055   -5286.2028    7133.7245   -2180.7470    -684.6953     924.4305
       8.4800  -16828.4129   -5293.0497    7142.9687   -2180.7245    -684.6882     924.4209
       8.4900  -16850.2200   -5299.8966    7152.2129   -2180.7020    -684.6812     924.4114
       8.5000  -16872.0269   -5306.7433    7161.4569   -2180.6796    -684.6741     924.4019
       8.5100  -16893.8336   -5313.5900    7170.7009   -2180.6573    -684.6671     924.3924
       8.5200  -16915.6401   -5320.4367    7179.9448   -2180.6350    -684.6601     924.3830
       8.5300  -16937.4463   -5327.2832    7189.1886   -2180.6128    -684.6531     924.3735
       8.5400  -16959.2523   -5334.1297    7198.4323   -2180.5906    -684.6461     924.3641
       8.5500  -16981.0581   -5340.9762    7207.6759   -2180.5685    -684.6392     924.3547
       8.5600  -17002.8637   -5347.8225    7216.9194   -2180.5465    -684.6322     924.3454
       8.5700  -17024.6690   -5354.6688    7226.1628   -2180.5245    -684.6253     924.3360
       8.5800  -17046.4742   -5361.5150    7235.4061   -2180.5025    -684.6184     924.3267
       8.5900  -17068.2791   -5368.3612    7244.6493   -2180.4806    -684.6115     924.3174
       8.6000  -17090.0838   -5375.2073    7253.8924   -2180.4588    -684.6047     924.3082
       8.6100  -17111.8883   -5382.0533    7263.1355   -2180.4370    -684.5978     924.2989
       8.6200  -17133.6925   -5388.8992    7272.3784   -2180.4153    -684.5910     924.2897
       8.6300  -17155.4966   -5395.7451    7281.6213   -2180.3937    -684.5842     924.2805
       8.6400  -17177.3004   -5402.5909    7290.8640   -2180.3720    -684.5774     924.2713
       8.6500  -17199.1040   -5409.4366    7300.1067   -2180.3505    -684.5706     924.2622
       8.6600  -17220.9074   -5416.2823    7309.3493   -2180.3290    -684.5638     924.2531
       8.6700  -17242.7106   -5423.1279    7318.5917   -2180.3075    -684.5571     924.2440
       8.6800  -17264.5136   -5429.9735    7327.8341   -2180.2862    -684.5504     924.2349
       8.6900  -17286.3163   -5436.8189    7337.0764   -2180.2648    -684.5437     924.2258
       8.7000  -17308.1189   -5443.6643    7346.3187   -2180.2435    -684.5370     924.2168
       8.7100  -17329.9212   -5450.5097    7355.5608   -2180.2223    -684.5303     924.2078
       8.7200  -17351.7233   -5457.3549    7364.8028   -2180.2011    -684.5236     924.1988
       8.7300  -17373.5252   -5464.2001    7374.0448   -2180.1800    -684.5170     924.1898
       8.7400  -17395.3269   -5471.0453    7383.2866   -2180.1589    -684.5103     924.1809
       8.7500  -17417.1284   -5477.8903    7392.5284   -2180.1379    -684.5037     924.1719
       8.7600  -17438.9297   -5484.7354    7401.7700   -2180.1169    -684.4971     924.1630
       8.7700  -17460.7307   -5491.5803    7411.0116   -2180.0960    -684.4906     924.1542
       8.7800  -17482.5316   -5498.4252    7420.2531   -2180.0752    -684.4840     924.1453
       8.7900  -17504.3322   -5505.2700    7429.4945   -2180.0543    -684.4775     924.1365
       8.8000  -17526.1327   -5512.1147    7438.7359   -2180.0336    -684.4709     924.1277
       8.8100  -17547.9329   -5518.9594    7447.9771   -2180.0129    -684.4644     924.1189
       8.8200  -17569.7329   -5525.8040    7457.2182   -2179.9922    -684.4579     924.1101
       8.8300  -17591.5327   -5532.6485    7466.4593   -2179.9716    -684.4514     924.1014
       8.8400  -17613.3324   -5539.4930    7475.7003   -2179.9511    -684.4450     924.0926
       8.8500  -17635.1318   -5546.3374    7484.9411   -2179.9306    -684.4385     924.0839
       8.8600  -17656.9310   -5553.1818    7494.1819   -2179.9101    -684.4321     924.0753
       8.8700  -17678.7300   -5560.0261    7503.4227   -2179.8897    -684.4257     924.0666
       8.8800  -17700.5288   -5566.8703    7512.6633   -2179.8693    -684.4193     924.0580
       8.8900  -17722.3274   -5573.7145    7521.9038   -2179.8490    -684.4129     924.0493
       8.9000  -17744.1257   -5580.5586    7531.1443   -2179.8288    -684.4065     924.0407
       8.9100  -17765.9239   -5587.4026    7540.3846   -2179.8086    -684.4002     924.0322
       8.9200  -17787.7219   -5594.2466    7549.6249   -2179.7884    -684.3938     924.0236
       8.9300  -17809.5197   -5601.0905    7558.8651   -2179.7683    -684.3875     924.0151
       8.9400  -17831.3173   -5607.9343    7568.1052   -2179.7483    -684.3812     924.0066
       8.9500  -17853.1147   -5614.7781    7577.3452   -2179.7282    -684.3749     923.9981
       8.9600  -17874.9118   -5621.6218    7586.5852   -2179.7083    -684.3686     923.9896
       8.9700  -17896.7088   -5628.4655    7595.8250   -2179.6884    -684.3624     923.9811
       8.9800  -17918.5056   -5635.3091    7605.0648   -2179.6685    -684.3561     923.9727
       8.9900  -17940.3022   -5642.1526    7614.3045   -2179.6487    -684.3499     923.9643
       9.0000  -17962.0986   -5648.9961    7623.5441   -2179.6289    -684.3437     923.9559
       9.0100  -17983.8948   -5655.8395    7632.7836   -2179.6092    -684.3375     923.9475
       9.0200  -18005.6908   -5662.6828    7642.0230   -2179.5895    -684.3313     923.9392
       9.0300  -18027.4866   -5669.5261    7651.2624   -2179.5699    -684.3251     923.9309
       9.0400  -18049.2822   -5676.3693    7660.5016   -2179.5503    -684.3189     923.9226
       9.0500  -18071.0776   -5683.2125    7669.7408   -2179.5308    -684.3128     923.9143
       9.0600  -18092.8728   -5690.0556    7678.9799   -2179.5113    -684.3067     923.9060
       9.0700  -18114.6678   -5696.8986    7688.2190   -2179.4919    -684.3006     923.8978
       9.0800  -18136.4626   -5703.7416    7697.4579   -2179.4725    -684.2945     923.8895
       9.0900  -18158.2573   -5710.5845    7706.6967   -2179.4532    -684.2884     923.8813
       9.1000  -18180.0517   -5717.4274    7715.9355   -2179.4339    -684.2823     923.8731
       9.1100  -18201.8459   -5724.2701    7725.1742   -2179.4146    -684.2763     923.8650
       9.1200  -18223.6400   -5731.1129    7734.4128   -2179.3954    -684.2702     923.8568
       9.1300  -18245.4338   -5737.9556    7743.6513   -2179.3762    -684.2642     923.8487
       9.1400  -18267.2275   -5744.7982    7752.8898   -2179.3571    -684.2582     923.8406
       9.1500  -18289.0210   -5751.6407    7762.1282   -2179.3381    -684.2522     923.8325
       9.1600  -18310.8143   -5758.4832    7771.3664   -2179.3190    -684.2462     923.8244
       9.1700  -18332.6074   -5765.3256    7780.6046   -2179.3001    -684.2402     923.8163
       9.1800  -18354.4003   -5772.1680    7789.8428   -2179.2811    -684.2343     923.8083
       9.1900  -18376.1930   -5779.0103    7799.0808   -2179.2622    -684.2283     923.8003
       9.2000  -18397.9855   -5785.8526    7808.3188   -2179.2434    -684.2224     923.7923
       9.2100  -18419.7779   -5792.6948    7817.5567   -2179.2246    -684.2165     923.7843
       9.2200  -18441.5700   -5799.5369    7826.7945   -2179.2058    -684.2106     923.7763
       9.2300  -18463.3620   -5806.3790    7836.0322   -2179.1871    -684.2047     923.7684
       9.2400  -18485.1538   -5813.2210    7845.2698   -2179.1685    -684.1988     923.7605
       9.2500  -18506.9453   -5820.0630    7854.5074   -2179.1498    -684.1930     923.7526
       9.2600  -18528.7367   -5826.9049    7863.7449   -2179.1313    -684.1871     923.7447
       9.2700  -18550.5280   -5833.7467    7872.9823   -2179.1127    -684.1813     923.7368
       9.2800  -18572.3190   -5840.5885    7882.2196   -2179.0942    -684.1755     923.7290
       9.2900  -18594.1099   -5847.4302    7891.4569   -2179.0758    -684.1697     923.7211
       9.3000  -18615.9005   -5854.2719    7900.6940   -2179.0574    -684.1639     923.7133
       9.3100  -18637.6910   -5861.1135    7909.9311   -2179.0390    -684.1581     923.7055
       9.3200  -18659.4813   -5867.9550    7919.1681   -2179.0207    -684.1524     923.6978
       9.3300  -18681.2714   -5874.7965    7928.4051   -2179.0024    -684.1466     923.6900
       9.3400  -18703.0613   -5881.6380    7937.6419   -2178.9842    -684.1409     923.6823
       9.3500  -18724.8511   -5888.4794    7946.8787   -2178.9660    -684.1352     923.6745
       9.3600  -18746.6407   -5895.3207    7956.1154   -2178.9478    -684.1295     923.6668
       9.3700  -18768.4301   -5902.1619    7965.3521   -2178.9297    -684.1238     923.6592
       9.3800  -18790.2193   -5909.0032    7974.5886   -2178.9117    -684.1181     923.6515
       9.3900  -18812.0083   -5915.8443    7983.8251   -2178.8936    -684.1124     923.6438
       9.4000  -18833.7971   -5922.6854    7993.0615   -2178.8756    -684.1068     923.6362
       9.4100  -18855.5858   -5929.5264    8002.2978   -2178.8577    -684.1011     923.6286
       9.4200  -18877.3743   -5936.3674    8011.5341   -2178.8398    -684.0955     923.6210
       9.4300  -18899.1626   -5943.2084    8020.7702   -2178.8219    -684.0899     923.6134
       9.4400  -18920.9507   -5950.0492    8030.0063   -2178.8041    -684.0843     923.6058
       9.4500  -18942.7387   -5956.8900    8039.2424   -2178.7863    -684.0787     923.5983
       9.4600  -18964.5265   -5963.7308    8048.4783   -2178.7686    -684.0731     923.5908
       9.4700  -18986.3141   -5970.5715    8057.7142   -2178.7509    -684.0675     923.5833
       9.4800  -19008.1015   -5977.4122    8066.9500   -2178.7332    -684.0620     923.5758
       9.4900  -19029.8887   -5984.2527    8076.1857   -2178.7156    -684.0564     923.5683
       9.5000  -19051.6758   -5991.0933    8085.4213   -2178.6981    -684.0509     923.5608
       9.5100  -19073.4627   -5997.9338    8094.6569   -2178.6805    -684.0454     923.5534
       9.5200  -19095.2494   -6004.7742    8103.8924   -2178.6630    -684.0399     923.5460
       9.5300  -19117.0359   -6011.6146    8113.1278   -2178.6456    -684.0344     923.5386
       9.5400  -19138.8223   -6018.4549    8122.3632   -2178.6282    -684.0289     923.5312
       9.5500  -19160.6085   -6025.2951    8131.5984   -2178.6108    -684.0235     923.5238
       9.5600  -19182.3945   -6032.1353    8140.8336   -2178.5934    -684.0180     923.5164
       9.5700  -19204.1804   -6038.9755    8150.0688   -2178.5761    -684.0126     923.5091
       9.5800  -19225.9660   -6045.8156    8159.3038   -2178.5589    -684.0072     923.5018
       9.5900  -19247.7515   -6052.6556    8168.5388   -2178.5417    -684.0017     923.4945
       9.6000  -19269.5369   -6059.4956    8177.7737   -2178.5245    -683.9963     923.4872
       9.6100  -19291.3220   -6066.3356    8187.0086   -2178.5073    -683.9909     923.4799
       9.6200  -19313.1070   -6073.1755    8196.2433   -2178.4902    -683.9856     923.4726
       9.6300  -19334.8918   -6080.0153    8205.4780   -2178.4732    -683.9802     923.4654
